MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,40451323,Building Materials,Decking & Building Products,Composite Decking & Trim,5451323,3034-20,"3034-20 Milw M18 30"" - Hedge Trimmer",-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),Milwaukee Accessory,MILWAUKEE®,,3034-20,,Building Materials>Decking & Building Products>Composite Decking,"Milwaukee Accessory, Composite Decking & Trim, 3034-20",COMPOSITE DECKING & TRIM,MILWAUKEE® 3034-20 Composite Decking & Trim,MILWAUKEE® Composite Decking & Trim,Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,3034-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_3034-20.jpg,,,,,,,,,MILWAUKEE_3034-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,17088408,Tools & Hardware,Power Tools,Cutting & Drilling Tools,9088408,D25333K,D25333K Dewalt Hammer Drill,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Black & Decker/dewlt,Black & Decker/dewlt,,D25333K,,Tools & Hardware>Power Tools>Cutting & Drilling Tools,"Black & Decker/dewlt, Cutting & Drilling Tool, D25333K",CUTTING & DRILLING TOOL,Black & Decker/dewlt D25333K Cutting & Drilling Tool,Black & Decker/dewlt Cutting & Drilling Tool,Cutting & Drilling Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,Cutting & Drilling Tool,Model,D25333K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black_AND_Decker/dewlt_D25333K.jpg,,,,,,,,,Black_AND_Decker/dewlt_D25333K_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,73090878,Tools & Hardware,Power Tools,Cutting & Drilling Tools,2090878,DCD803B,DCD803B Dewalt Multi-Head Drill Driver,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Black & Decker/dewlt,Black & Decker/dewlt,,DCD803B,,Tools & Hardware>Power Tools>Cutting & Drilling Tools,"Black & Decker/dewlt, Cutting & Drilling Tool, DCD803B",CUTTING & DRILLING TOOL,Black & Decker/dewlt DCD803B Cutting & Drilling Tool,Black & Decker/dewlt Cutting & Drilling Tool,Cutting & Drilling Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,Cutting & Drilling Tool,Model,DCD803B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black_AND_Decker/dewlt_DCD803B.jpg,,,,,,,,,Black_AND_Decker/dewlt_DCD803B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,74575765,Tools & Hardware,Power Tools,Cutting & Drilling Tools,3575765,DCF860B,DCF860B Dewalt 20V Impact - Driver Drill,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Black & Decker/dewlt,Black & Decker/dewlt,,DCF860B,,Tools & Hardware>Power Tools>Cutting & Drilling Tools,"Black & Decker/dewlt, Cutting & Drilling Tool, DCF860B",CUTTING & DRILLING TOOL 20V,Black & Decker/dewlt DCF860B Cutting & Drilling Tool,"Black & Decker/dewlt Cutting & Drilling Tool, 20 V",Cutting & Drilling Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,Cutting & Drilling Tool,Model,DCF860B,,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black_AND_Decker/dewlt_DCF860B.jpg,,,,,,,,,Black_AND_Decker/dewlt_DCF860B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,59565665,Tools & Hardware,Power Tools,Cutting & Drilling Tools,6565665,3401-20,3401-20 Milw M12 Drill Driver - Brushless Compact (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee Accessory,,3401-20,,Tools & Hardware>Power Tools>Cutting & Drilling Tools,"Milwaukee Accessory, Cutting & Drilling Tool, 3401-20",CUTTING & DRILLING TOOL,Milwaukee Accessory 3401-20 Cutting & Drilling Tool,Milwaukee Accessory Cutting & Drilling Tool,Cutting & Drilling Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,Cutting & Drilling Tool,Model,3401-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_Accessory_3401-20.jpg,,,,,,,,,Milwaukee_Accessory_3401-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,49536106,Tools & Hardware,Power Tools,Cutting & Drilling Tools,5536106,KPTDR050A,KPTDR050A Kreg 20V Ionic Compact Drill,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg Tool Company,,KPTDR050A,,Tools & Hardware>Power Tools>Cutting & Drilling Tools,"Kreg Tool Company, Cutting & Drilling Tool, KPTDR050A",CUTTING & DRILLING TOOL 20V 050A,Kreg Tool Company KPTDR050A Cutting & Drilling Tool,"Kreg Tool Company Cutting & Drilling Tool, 20 V, 050 A",Cutting & Drilling Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,Cutting & Drilling Tool,Model,KPTDR050A,,Voltage Rating,20,V,Amperage Rating,050,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kreg_Tool_Company_KPTDR050A.jpg,,,,,,,,,Kreg_Tool_Company_KPTDR050A_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,26619442,Tools & Hardware,Power Tools,Cutting & Drilling Tools,9619442,DCD1007B,"DCD1007B Dewalt 20V Cordless - 1/2"" Hammer Drill (Bare)",-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT®,,DCD1007B,,Tools & Hardware>Power Tools>Cutting & Drilling Tools,"Black & Decker/dewlt, Cutting & Drilling Tool, DCD1007B",CUTTING & DRILLING TOOL 20V,DEWALT® DCD1007B Cutting & Drilling Tool,"DEWALT® Cutting & Drilling Tool, 20 V",Cutting & Drilling Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,Cutting & Drilling Tool,Model,DCD1007B,,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEWALT_DCD1007B.jpg,,,,,,,,,DEWALT_DCD1007B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,69805459,Tools & Hardware,Power Tools,Cutting & Drilling Tools,7805459,DCD799B,DCD799B Dewalt Drill,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Black & Decker/dewlt,Black & Decker/dewlt,,DCD799B,,Tools & Hardware>Power Tools>Cutting & Drilling Tools,"Black & Decker/dewlt, Cutting & Drilling Tool, DCD799B",CUTTING & DRILLING TOOL,Black & Decker/dewlt DCD799B Cutting & Drilling Tool,Black & Decker/dewlt Cutting & Drilling Tool,Cutting & Drilling Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,Cutting & Drilling Tool,Model,DCD799B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black_AND_Decker/dewlt_DCD799B.jpg,,,,,,,,,Black_AND_Decker/dewlt_DCD799B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,72440274,Tools & Hardware,Power Tools,Cutting & Drilling Tools,1440274,58006,58006 Voyager Drill Press,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,King Canada Inc (KINCA),King Canada Inc,King Canada Inc,,58006,,Tools & Hardware>Power Tools>Cutting & Drilling Tools,"King Canada Inc, Cutting & Drilling Tool, 58006",CUTTING & DRILLING TOOL,King Canada Inc 58006 Cutting & Drilling Tool,King Canada Inc Cutting & Drilling Tool,Cutting & Drilling Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,Cutting & Drilling Tool,Model,58006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,King_Canada_Inc_58006.jpg,,,,,,,,,King_Canada_Inc_58006_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,27219773,Tools & Hardware,Hardware,Fasteners,1219773,2909-20,2909-20 Milw Roofing Nailer - M18,-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),Milwaukee Accessory,MILWAUKEE®,,2909-20,,Tools & Hardware>Hardware>Fasteners,"Milwaukee Accessory, Fastener, 2909-20",FASTENER,MILWAUKEE® 2909-20 Fastener,MILWAUKEE® Fastener,Fastener,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastener,Model,2909-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_2909-20.jpg,,,,,,,,,MILWAUKEE_2909-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,23412162,Tools & Hardware,Hardware,Fasteners,6412162,2909-21,2909-21 Milw M18 Coil Roofing - Nailer Kit,-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),Milwaukee Accessory,MILWAUKEE®,,2909-21,,Tools & Hardware>Hardware>Fasteners,"Milwaukee Accessory, Fastener, 2909-21",FASTENER,MILWAUKEE® 2909-21 Fastener,MILWAUKEE® Fastener,Fastener,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastener,Model,2909-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_2909-21.jpg,,,,,,,,,MILWAUKEE_2909-21_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,85652354,Tools & Hardware,Hardware,Fasteners,5652354,918200,918200 Paslode CT200S24 18Ga ST Brad Nailer,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,National Nail Corp (7439),National Nail Corp,National Nail Corp,,918200,,Tools & Hardware>Hardware>Fasteners,"National Nail Corp, Fastener, 918200",FASTENER,National Nail Corp 918200 Fastener,National Nail Corp Fastener,Fastener,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastener,Model,918200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National_Nail_Corp_918200.jpg,,,,,,,,,National_Nail_Corp_918200_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,24832766,Tools & Hardware,Hardware,Fasteners,7832766,2541-20,2541-20 Milw M12 - Compact Brad Nailer (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee Accessory,,2541-20,,Tools & Hardware>Hardware>Fasteners,"Milwaukee Accessory, Fastener, 2541-20",FASTENER,Milwaukee Accessory 2541-20 Fastener,Milwaukee Accessory Fastener,Fastener,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastener,Model,2541-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_Accessory_2541-20.jpg,,,,,,,,,Milwaukee_Accessory_2541-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,27083372,Building Materials,Decking & Building Products,Composite Decking & Trim,1083372,DCN930B,DCN930B Dewalt 20V 30 Degree - Framing Nailer,-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT®,,DCN930B,,Building Materials>Decking & Building Products>Composite Decking,"Black & Decker/dewlt, Composite Decking & Trim, DCN930B",COMPOSITE DECKING & TRIM 20V,DEWALT® DCN930B Composite Decking & Trim,"DEWALT® Composite Decking & Trim, 20 V",Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,DCN930B,,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEWALT_DCN930B.jpg,,,,,,,,,DEWALT_DCN930B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,85901248,Building Materials,Decking & Building Products,Composite Decking & Trim,5901248,DCN930P1,DCN930P1 Dewalt 20V 30 Degree - Framing Nailer Kit,-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT®,,DCN930P1,,Building Materials>Decking & Building Products>Composite Decking,"Black & Decker/dewlt, Composite Decking & Trim, DCN930P1",COMPOSITE DECKING & TRIM 20V,DEWALT® DCN930P1 Composite Decking & Trim,"DEWALT® Composite Decking & Trim, 20 V",Composite Decking & Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking & Trim,Model,DCN930P1,,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEWALT_DCN930P1.jpg,,,,,,,,,DEWALT_DCN930P1_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,10039958,Tools & Hardware,Hardware,Fasteners,2039958,XNB04Z,"XNB04Z Makita 18V 2"" Brad Nailer 18GA (Bare)",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),Makita Usa Inc,Makita Usa Inc,,XNB04Z,,Tools & Hardware>Hardware>Fasteners,"Makita Usa Inc, Fastener, XNB04Z",FASTENER 18V,Makita Usa Inc XNB04Z Fastener,"Makita Usa Inc Fastener, 18 V",Fastener,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastener,Model,XNB04Z,,Voltage Rating,18,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makita_Usa_Inc_XNB04Z.jpg,,,,,,,,,Makita_Usa_Inc_XNB04Z_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,92897280,Tools & Hardware,Hardware,Fasteners,3897280,XNB05Z,"XNB05Z Makita 18V 2-1/2"" Straight Finish Nailer 16GA",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),Makita Usa Inc,Makita Usa Inc,,XNB05Z,,Tools & Hardware>Hardware>Fasteners,"Makita Usa Inc, Fastener, XNB05Z",FASTENER 18V,Makita Usa Inc XNB05Z Fastener,"Makita Usa Inc Fastener, 18 V",Fastener,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastener,Model,XNB05Z,,Voltage Rating,18,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makita_Usa_Inc_XNB05Z.jpg,,,,,,,,,Makita_Usa_Inc_XNB05Z_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,12292529,Lighting & Electrical,Lighting,Lamps & Bulbs,4292529,XNB06Z,"XNB06Z Makita 18V 2-1/2"" Angled Finish Nailer 16GA",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),Makita Usa Inc,Makita Usa Inc,,XNB06Z,,Lighting & Electrical>Lighting>Lamps & Fixtures,"Makita Usa Inc, Lamps & Bulb, XNB06Z",LAMPS & BULB 18V,Makita Usa Inc XNB06Z Lamps & Bulb,"Makita Usa Inc Lamps & Bulb, 18 V",Lamps & Bulb,,,,,,,,,,,,,,,,,,,,,,,,,,,Lamps & Bulb,Model,XNB06Z,,Voltage Rating,18,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makita_Usa_Inc_XNB06Z.jpg,,,,,,,,,Makita_Usa_Inc_XNB06Z_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
